브레이크 유형,수준,간격,시도 번호,선두 차량 감속률,실험 차량 평균 감속률,선두 차량 평균 속도,실험 차량 평균 속도,브레이크 평균 세기,반응 시간,Reaction_Duration,충돌여부,최소 안전 거리 유지,block_id,GSR_avg,GSR_std,GSR_max,GSR_min,GSR_range,GSR_peaks,GSR_Z_avg,GSR_Z_std,GSR_Z_max,GSR_Z_min,GSR_Z_range,GSR_Z_peaks,SCR_avg,SCR_std,SCR_max,SCR_min,SCR_range,SCR_peaks,SCR_Z_avg,SCR_Z_std,SCR_Z_max,SCR_Z_min,SCR_Z_range,SCR_Z_peaks,PPG_avg,PPG_std,PPG_max,PPG_min,PPG_range,PPG_peaks
기본제동등A,수준2,40,3,-2,0.16811602212389376,87.34955752212389,100.0,0.0,2500.0,0.0,False,True,64,3.388544788544789,0.01608633715522791,3.41904761904762,3.361904761904761,0.057142857142858716,0.0,-0.6704436687132136,0.027840226197720024,-0.6171602724051725,-0.7165210049273109,0.0993607325221384,1.0,-0.002797202797202809,0.00134964450248164,0.0,-0.0043956043956048,0.0043956043956048,5.0,-0.14580254109953136,0.07430686888967247,0.0081097066128325,-0.2340365919188878,0.2421462985317203,5.0,1463.836163836164,105.84213501619638,1650.5494505494505,1328.937728937729,321.6117216117216,4.0
기본제동등A,수준2,40,4,-2,0.29918382300884955,87.36283185840708,100.0,0.0,2500.0,0.0,False,True,71,3.1005892658066565,0.012006272880825942,3.115750915750916,3.0805860805860803,0.035164835164835484,0.0,-1.0068978220797273,0.024727717317920152,-0.9771289550791524,-1.050413833593915,0.07328487851476262,1.0,0.0005733397037744869,0.0033276859996390893,0.0087912087912087,-0.0029304029304029,0.0117216117216116,3.0,0.04972051678618495,0.21124526423182777,0.5711443429134239,-0.1729473107466049,0.7440916536600288,5.0,1390.826564739608,59.25338589734451,1509.89010989011,1284.9816849816848,224.9084249084251,4.0
기본제동등A,수준2,40,1,-6,-3.9941743393805305,61.7787610619469,82.38938053097345,0.2606289100884956,2081.0,2412.0,False,True,51,4.370633154150802,0.039115389325001804,4.44410409567204,4.311368074434276,0.13273602123776396,2.0,-0.10354043680503125,0.06389275799209833,0.0166167403853082,-0.2002587535407887,0.2168754939260969,2.0,-0.005993097948862198,0.0019785497971007604,-0.0051052315860671,-0.010210463172136,0.005105231586068899,6.0,-0.27296566320566557,0.06451970307555326,-0.2395502122268368,-0.4118503753320615,0.17230016310522467,4.0,1381.0160853639113,70.26335571095231,1501.098901098901,1260.07326007326,241.0256410256411,6.0
기본제동등A,수준2,40,2,-6,-3.199506771238938,61.703539823008846,76.80530973451327,0.20286800044247788,1557.0,2939.0,False,True,61,3.522312470138557,0.010601396189261899,3.542124542124541,3.5069597069597065,0.035164835164834596,0.0,-0.6349703060517643,0.017106152894610344,-0.6025598204272903,-0.659251821661044,0.05669200123375373,1.0,-0.0016563146997929216,0.0010174591905125453,0.0,-0.0029304029304033,0.0029304029304033,6.0,-0.0779725725421629,0.0508685143895165,0.0049330243091196,-0.1417418160295549,0.1466748403386745,7.0,1355.27950310559,60.39705394791382,1470.3296703296703,1282.051282051282,188.27838827838832,4.0
기본제동등A,수준2,40,3,-6,-3.724410390707965,61.796460176991154,79.10176991150442,0.15632975482300884,1849.0,2642.0,False,True,68,3.2027306027306035,0.007354494824254829,3.2139194139194145,3.191941391941392,0.021978021978022344,1.0,-0.9521676839972024,0.011683565462657785,-0.9346172369859312,-0.9692678206760378,0.03465058369010654,4.0,-0.0010656010656010545,0.0006679008144154535,0.0,-0.0014652014652023,0.0014652014652023,4.0,-0.05062556099183586,0.03926077998745015,0.0122595944597608,-0.074183413916359,0.0864430083761198,5.0,1410.6560106560107,67.09931330585218,1547.2527472527472,1315.7509157509155,231.5018315018317,4.0
기본제동등A,수준2,40,4,-6,-3.9759144699115043,61.68141592920354,79.43362831858407,0.2927999405309734,2008.0,2479.0,False,True,74,2.9239369326325844,0.004326531178607611,2.932600732600733,2.916483516483517,0.01611721611721606,0.0,-1.2103921066002232,0.005042123302305605,-1.199167658513852,-1.2192299055481677,0.020062247034315694,7.0,-0.0007007485268354608,0.0007483573896779967,0.0,-0.0014652014652023,0.0014652014652023,4.0,-0.03025729150689207,0.05022470029980118,0.0168567540033516,-0.0816313839838015,0.0984881379871531,7.0,1398.2162764771458,67.5290220719503,1547.2527472527472,1294.5054945054944,252.7472527472528,3.0
기본제동등A,수준2,60,1,-2,-0.030833641592920406,87.38938053097345,100.0,0.0,2500.0,0.0,False,True,55,3.26322662844402,0.011172701127578786,3.27985347985348,3.2432234432234432,0.036630036630036944,1.0,-1.279722511866677,0.013788187861775306,-1.2603611001435406,-1.3190230901599824,0.05866199001644179,1.0,-0.00038222646918299996,0.003130603567524896,0.0058608058608062,-0.0043956043956048,0.010256410256411,6.0,0.007949653492584028,0.1561920556153642,0.3194572977891712,-0.1928060775006903,0.5122633752898615,5.0,1386.2398471094127,77.61261333388204,1510.6227106227104,1297.4358974358977,213.18681318681274,5.0
기본제동등A,수준2,60,2,-2,0.20613259734513278,87.3141592920354,100.0,0.0,2500.0,0.0,False,True,60,3.775890775890777,0.020645590963700305,3.8102564102564105,3.742857142857143,0.0673992673992676,0.0,-0.20299702444672718,0.03571727719972236,-0.1435213494058399,-0.2601220594089698,0.11660071000312991,0.0,-0.003130203130203091,0.0008208434889074688,-0.0014652014652014,-0.0043956043956048,0.0029304029304033996,5.0,-0.15512468138775212,0.039399685740862334,-0.0755506769269941,-0.2163783542500069,0.1408276773230128,2.0,1403.5631035631034,62.48975887795214,1521.6117216117216,1320.14652014652,201.46520146520152,5.0
기본제동등A,수준2,60,3,-2,0.08520329203539825,87.35398230088495,100.0,0.0,2500.0,0.0,False,True,65,3.8395604395604397,0.08141966157901706,3.967032967032967,3.734065934065935,0.23296703296703214,0.0,0.19312725837631356,0.151959587641406,0.4310970967020487,-0.0037941518725966,0.4348912485746453,1.0,-0.009190809190809147,0.0097629341585385,0.0161172161172165,-0.0219780219780219,0.038095238095238404,3.0,-0.508240351255777,0.5334084404133591,0.8724492999622063,-1.209490567525932,2.0819398674881384,2.0,1355.3779553779555,72.13895664536257,1498.168498168498,1260.07326007326,238.09523809523807,3.0
기본제동등A,수준2,60,4,-2,0.15280703097345127,87.39380530973452,100.0,0.0,2500.0,0.0,False,True,70,3.1633699633699637,0.013056314963275925,3.1816849816849824,3.137728937728938,0.043956043956044244,0.0,-0.9208001331335922,0.025999039960110333,-0.885042338158262,-0.9745912872038718,0.08954894904560973,1.0,0.0007326007326007321,0.0041132650552845535,0.0087912087912092,-0.0043956043956052,0.0131868131868144,4.0,0.057587389535850186,0.2562391057192174,0.5592808948614328,-0.2620109066299912,0.8212918014914241,5.0,1424.8085248085247,88.09745427836957,1594.8717948717947,1309.89010989011,284.9816849816848,3.0
기본제동등A,수준2,60,1,-6,-2.7335704876106193,61.575221238938056,91.86725663716814,0.07463147079646018,2899.0,1609.0,False,True,53,3.6573658225832144,0.009027879803861412,3.676923076923077,3.641758241758242,0.03516483516483504,2.0,-1.1182482678506622,0.008135884706301938,-1.1052851996781936,-1.1308851755794629,0.02559997590126928,2.0,-0.0016563146997929346,0.001941013557133621,0.0029304029304029,-0.0043956043956048,0.0073260073260077,7.0,-0.06973751382399794,0.08167792733774805,0.1232343947520168,-0.1855811682046988,0.3088155629567156,7.0,1398.0570154483198,70.65311926793106,1546.5201465201465,1310.6227106227104,235.89743589743603,4.0
기본제동등A,수준2,60,2,-6,-2.599958580973451,61.703539823008846,93.42477876106194,0.16493767769911502,2937.9999999999995,1562.0,False,True,57,4.032750726524397,0.049119306531523896,4.117369274163699,3.955311355311356,0.162057918852343,0.0,0.3113340336979221,0.07962240707146015,0.4484727412126115,0.185834505368473,0.2626382358441385,0.0,-0.007489929653238162,0.0017096494682618162,-0.0043956043956043,-0.0102564102564102,0.005860805860805899,6.0,-0.3796386980760801,0.08306009991818604,-0.2278704577858555,-0.5146232789490879,0.2867528211632324,7.0,1417.3275999362954,95.32530362492892,1571.428571428571,1293.7728937728937,277.65567765567744,4.0
기본제동등A,수준2,60,3,-6,-3.3089849637168136,61.56637168141593,83.70353982300885,0.11962691946902655,2150.0,2351.0,False,True,66,3.454722089504699,0.013527321594628505,3.47912087912088,3.4351648351648354,0.04395604395604469,0.0,-0.521944266571085,0.02467962419638154,-0.4772081970414817,-0.5575651683322204,0.08035697129073865,0.0,-0.0019748367574453866,0.0008392205886462963,0.0,-0.0029304029304038,0.0029304029304038,6.0,-0.10514009299008595,0.04713080043815875,0.0060818905525282,-0.1589281486555366,0.16501003920806478,6.0,1390.1576684185382,74.38852057461102,1529.6703296703297,1282.051282051282,247.6190476190477,5.0
