참여자번호,브레이크유형,감속정도,구간번호,브레이크세기,반응시간,인지시간,브레이크횟수,실시간앞차간격최소,실시간앞차간격최대
24,A기본제동등,저감속,14,0,0,0.762,0,14.29487,23.05729
24,A기본제동등,고감속,5,0.27981,1.553,0,1,8.75782,16.23141
24,A기본제동등,저감속,15,0,0,0,0,13.07022,13.26811
24,A기본제동등,저감속,16,0,0,0,0,16.0036,18.53968
24,A기본제동등,저감속,17,0,0,0.834,0,21.92494,23.86542
24,A기본제동등,고감속,6,0,0,1.782,0,18.83573,34.94304
24,A기본제동등,고감속,7,0.2703,1.656,0.256,1,6.48344,20.19415
24,A기본제동등,저감속,18,0.30848,0.788,0,1,7.93758,16.48937
24,A기본제동등,저감속,19,0,0,0.343,0,22.41552,22.96272
24,A기본제동등,저감속,20,0,0,0,0,15.11713,16.79742
24,A기본제동등,고감속,8,0.10487,2.341,1.652,1,12.22115,31.14134
24,A기본제동등,저감속,21,0.19882,1.162,0.512,1,11.64194,28.72032
24,A기본제동등,저감속,22,0,0,1.182,0,24.65186,31.30666
24,B밝기변화제동등,고감속,1,0.04791,2.153,0,1,8.04191,19.91988
24,B밝기변화제동등,저감속,1,0,0,0.735,0,17.22739,19.21153
24,B밝기변화제동등,고감속,2,0.2153,0.877,0.361,1,9.63842,18.28651
24,B밝기변화제동등,저감속,2,0,0,1.543,0,16.58443,20.10731
24,B밝기변화제동등,저감속,3,0,0,0,0,10.56123,13.4431
24,B밝기변화제동등,저감속,4,0,0,0.367,0,14.07602,15.33166
24,B밝기변화제동등,저감속,5,0,0,0.793,0,18.85926,20.98269
24,B밝기변화제동등,고감속,3,0.10889,2.289,1.074,1,14.47369,29.0521
24,B밝기변화제동등,저감속,6,0,0,0.598,0,12.38718,18.21493
24,B밝기변화제동등,고감속,4,0.20375,1.441,0.702,1,10.2786,20.11348
24,B밝기변화제동등,저감속,7,0,0,0.08,0,12.22148,14.91852
24,B밝기변화제동등,고감속,5,0,0,0.922,0,23.52106,32.07764
24,B밝기변화제동등,저감속,8,0,0,0.815,0,24.88693,29.76619
24,B밝기변화제동등,고감속,6,0.31616,1.36,0.639,1,6.65631,21.64881
24,B밝기변화제동등,저감속,9,0,0,0.921,0,19.52166,23.5537
24,B밝기변화제동등,저감속,10,0,0,1.219,0,17.76299,19.14121
24,B밝기변화제동등,저감속,11,0,0,2.161,0,20.17595,26.95765
24,B밝기변화제동등,저감속,12,0,0,0,0,17.37565,19.05797
24,B밝기변화제동등,저감속,13,0,0,0,0,34.60787,38.60596
24,B밝기변화제동등,저감속,14,0,0,0,0,36.22661,40.05634
24,B밝기변화제동등,고감속,7,0,0,2.265,0,32.23965,40.05634
24,B밝기변화제동등,저감속,15,0,0,0.561,0,14.25106,21.73457
24,B밝기변화제동등,저감속,16,0,0,0,0,21.65702,23.77376
24,B밝기변화제동등,저감속,17,0,0,2.703,0,24.852,31.86029
24,B밝기변화제동등,저감속,18,0,0,0,0,24.288,25.53613
24,B밝기변화제동등,저감속,19,0.00042,1.621,0.872,1,23.38901,28.37504
24,B밝기변화제동등,고감속,8,0.18302,1.187,0.438,1,19.04874,28.36382
24,B밝기변화제동등,저감속,20,0,0,1.055,0,15.88605,17.27434
24,B밝기변화제동등,저감속,21,0,0,0.546,0,16.33874,23.20729
24,C점멸주파수변화제동등,저감속,1,0,0,0.447,0,13.06265,15.75081
24,C점멸주파수변화제동등,고감속,1,0.11667,1.846,1.122,1,26.52106,38.77917
24,C점멸주파수변화제동등,저감속,2,0,0,0.626,0,29.09888,34.51247
24,C점멸주파수변화제동등,저감속,3,0,0,0,0,12.46959,14.25586
24,C점멸주파수변화제동등,고감속,2,0.27513,0.85,0.19,1,13.71835,18.36436
24,C점멸주파수변화제동등,저감속,4,0,0,0.274,0,13.24929,15.30038
24,C점멸주파수변화제동등,고감속,3,0,0,1.236,0,21.06465,38.82728
24,C점멸주파수변화제동등,저감속,5,0,0,0,0,13.49409,18.90772
24,C점멸주파수변화제동등,저감속,6,0,0,0,0,36.15302,41.95921
24,C점멸주파수변화제동등,고감속,4,0.253,1.01,0.655,1,8.09013,15.77138
24,C점멸주파수변화제동등,저감속,7,0,0,1.11,0,16.84082,19.60348
24,C점멸주파수변화제동등,고감속,5,0.52963,1.014,0.626,1,4.29394,12.20328
24,C점멸주파수변화제동등,저감속,8,0.4665,0,0,0,14.84166,25.48021
24,C점멸주파수변화제동등,고감속,6,0.23633,1.158,0.67,1,14.28185,31.42871
24,C점멸주파수변화제동등,저감속,9,0.3388,0.337,0,1,17.10523,26.21734
24,C점멸주파수변화제동등,저감속,10,0.09489,1.259,0,1,9.53959,11.28299
24,C점멸주파수변화제동등,저감속,11,0,0,0.193,0,24.4283,26.68978
24,C점멸주파수변화제동등,저감속,12,0,0,0.672,0,35.68917,37.66339
24,C점멸주파수변화제동등,저감속,13,0,0,0,0,18.0173,23.48109
24,C점멸주파수변화제동등,저감속,14,0,0,0.676,0,19.04244,21.63476
24,C점멸주파수변화제동등,저감속,15,0,0,0.858,0,26.11359,27.6011
24,C점멸주파수변화제동등,고감속,7,0.00087,2.734,0.698,1,12.73848,27.6011
24,C점멸주파수변화제동등,고감속,8,0.19594,0.944,0,2,5.71327,13.84172
24,C점멸주파수변화제동등,저감속,16,0.1647,0.588,0,1,9.35584,12.95479
24,C점멸주파수변화제동등,저감속,17,0,0,1.111,0,17.69434,19.87996
24,C점멸주파수변화제동등,저감속,18,0,0,0,0,13.42281,16.45962
24,C점멸주파수변화제동등,저감속,19,0,0,2.404,0,14.54868,18.91994
24,C점멸주파수변화제동등,저감속,20,0,0,0,0,10.14889,10.55188
24,D면적변화제동등,저감속,1,0,0,1.393,0,12.82885,17.29328
24,D면적변화제동등,고감속,1,0.07902,2.063,0.956,1,4.28148,16.7006
24,D면적변화제동등,저감속,2,0,0,0.418,0,14.49597,18.5485
24,D면적변화제동등,저감속,3,0,0,0.755,0,15.3027,21.92636
24,D면적변화제동등,고감속,2,0.17783,2.135,0.61,1,6.45732,21.92636
24,D면적변화제동등,저감속,4,0,0,0.729,0,20.50777,22.83113
24,D면적변화제동등,고감속,3,0.32259,0.725,0.313,1,12.27187,17.83314
24,D면적변화제동등,저감속,5,0.33094,0.642,0.23,1,12.22367,17.71242
24,D면적변화제동등,저감속,6,0,0,1.277,0,11.50366,15.23653
24,D면적변화제동등,저감속,7,0.01791,0.878,0.369,1,9.82391,14.1068
24,D면적변화제동등,고감속,4,0.26811,0.776,0.419,1,8.45852,13.48925
24,D면적변화제동등,고감속,5,0.31881,1.067,0,1,9.52527,12.9127
24,D면적변화제동등,저감속,8,0,0,0,0,10.80405,11.42977
24,D면적변화제동등,저감속,9,0,0,0.767,0,9.34197,15.98887
24,D면적변화제동등,저감속,10,0,0,1.99,0,19.33006,26.74797
24,D면적변화제동등,고감속,6,0.13864,1.352,0.725,1,14.64073,22.50732
24,D면적변화제동등,저감속,11,0,0,2.361,0,23.81769,31.57008
24,D면적변화제동등,저감속,12,0,0,0.631,0,14.32299,21.88505
24,D면적변화제동등,저감속,13,0,0,0,0,32.78081,36.00727
24,D면적변화제동등,고감속,7,0.23739,1.246,0,1,12.67204,22.05457
24,D면적변화제동등,저감속,14,0,0,0.706,0,10.73972,11.76398
24,D면적변화제동등,저감속,15,0,0,0.797,0,16.08022,18.61361
24,D면적변화제동등,고감속,8,0.19719,2.012,1.414,1,12.87215,27.25
24,D면적변화제동등,저감속,16,0.54358,0.244,0,1,12.55656,20.77085
24,D면적변화제동등,고감속,9,0.21305,1.013,0,1,9.16925,17.30714
24,D면적변화제동등,저감속,17,0.18755,1.015,0.419,1,7.92334,11.01295
24,D면적변화제동등,고감속,10,0.29453,0.789,0,1,9.31927,15.52189
24,D면적변화제동등,저감속,18,0.25631,0.712,0,1,10.2127,15.24554
24,D면적변화제동등,저감속,19,0,0,0,0,22.45322,24.33936
25,A기본제동등,저감속,1,0,0,1.006,0,31.23477,32.72871
25,A기본제동등,저감속,2,0,0,0.602,0,29.05215,31.79877
25,A기본제동등,고감속,1,0.04033,1.442,0.524,1,22.07018,31.75163
25,A기본제동등,저감속,3,0,0,0.889,0,30.7007,33.83759
25,A기본제동등,고감속,2,0,0,0,0,41.40087,49.73532
25,A기본제동등,저감속,4,0,0,0,0,14.22079,19.44679
25,A기본제동등,저감속,5,0,0,0,0,42.86219,43.91806
25,A기본제동등,고감속,3,0.17518,1.591,0.125,1,13.47576,34.17117
25,A기본제동등,저감속,6,0.31155,0.116,0,1,17.17118,24.22626
25,A기본제동등,고감속,4,0.02158,2.012,0,1,22.20216,31.79565
25,A기본제동등,저감속,7,0.10858,1.091,0.205,1,18.37052,22.066
25,A기본제동등,저감속,8,0,0,0.155,0,25.73586,28.35189
25,A기본제동등,고감속,5,0.0772,2.033,0.569,1,26.54715,44.93433
25,A기본제동등,저감속,9,0,0,0.249,0,25.74443,26.44416
25,A기본제동등,저감속,10,0,0,0.617,0,35.91029,37.98331
25,A기본제동등,저감속,11,0,0,0.302,0,35.87876,38.855
25,A기본제동등,고감속,6,0.00615,2.66,0,1,18.01595,31.96915
25,A기본제동등,저감속,12,0,0,0.581,0,16.0557,16.93289
25,A기본제동등,저감속,13,0,0,0.613,0,31.5076,34.27791
25,A기본제동등,저감속,14,0,0,0.508,0,42.28419,48.34174
25,A기본제동등,저감속,15,0,0,0.461,0,37.58034,38.76844
25,A기본제동등,고감속,7,0.10664,1.559,0.634,1,20.67272,34.28139
25,A기본제동등,저감속,16,0,0,0,0,30.78144,34.32757
25,A기본제동등,저감속,17,0,0,0.636,0,34.70391,37.2193
25,A기본제동등,고감속,8,0.01232,2.203,0.684,1,18.74228,31.83222
25,A기본제동등,저감속,18,0,0,0.578,0,33.3393,34.72489
25,A기본제동등,저감속,19,0,0,0.659,0,29.27321,29.94169
25,A기본제동등,저감속,20,0.05908,1.962,0.56,1,24.90198,35.95174
25,A기본제동등,고감속,9,0.06613,1.577,0.423,1,25.08165,35.93956
25,A기본제동등,고감속,10,0.09554,1.27,0.621,1,23.83904,34.75431
25,A기본제동등,저감속,21,0,0,0.631,0,24.26608,29.1956
25,A기본제동등,저감속,22,0,0,0.515,0,33.10192,33.62671
25,A기본제동등,저감속,23,0,0,0.58,0,21.25817,24.0681
25,B밝기변화제동등,저감속,1,0,0,1.771,0,26.35582,28.85454
25,B밝기변화제동등,고감속,1,0,0,0.695,0,32.76498,42.79538
25,B밝기변화제동등,저감속,2,0,0,0.363,0,35.65101,37.15897
25,B밝기변화제동등,고감속,2,0.08912,1.169,0.53,1,23.37466,33.19522
25,B밝기변화제동등,저감속,3,0,0,0.533,0,22.43735,26.58706
25,B밝기변화제동등,저감속,4,0,0,0,0,42.17489,44.11631
25,B밝기변화제동등,고감속,3,0.0392,1.674,0.444,1,21.08911,36.52986
25,B밝기변화제동등,저감속,5,0,0,0,0,35.78197,37.92514
25,B밝기변화제동등,저감속,6,0,0,0.432,0,32.68652,35.5936
25,B밝기변화제동등,저감속,7,0.19457,0.923,0,1,13.74587,20.7076
25,B밝기변화제동등,고감속,4,0.30997,0.695,0,1,11.95709,20.17589
25,B밝기변화제동등,고감속,5,0.02243,1.994,0,1,29.9645,39.78041
25,B밝기변화제동등,저감속,8,0,0,0.203,0,35.77552,39.5929
25,B밝기변화제동등,저감속,9,0,0,0.127,0,27.85213,28.01012
25,B밝기변화제동등,저감속,10,0,0,2.383,0,37.1202,42.00199
25,B밝기변화제동등,고감속,6,0.01074,2.073,0.611,1,31.42554,42.51872
25,B밝기변화제동등,저감속,11,0.03296,0.889,0,1,30.88745,39.40634
25,B밝기변화제동등,저감속,12,0.00987,1.948,0,1,11.6431,20.42743
25,B밝기변화제동등,저감속,13,0,0,0,0,16.5183,17.95094
25,B밝기변화제동등,저감속,14,0,0,2.17,0,28.06383,32.52249
25,B밝기변화제동등,저감속,15,0,0,1.655,0,35.66602,36.5769
25,B밝기변화제동등,저감속,16,0,0,0,0,38.9236,39.51933
25,B밝기변화제동등,고감속,7,0.02157,1.51,0.504,1,21.47624,35.09625
25,B밝기변화제동등,저감속,17,0,0,0.95,0,13.31631,15.22147
25,B밝기변화제동등,저감속,18,0,0,0,0,37.19701,39.73639
25,B밝기변화제동등,저감속,19,0,0,0.823,0,33.10169,41.65063
25,B밝기변화제동등,고감속,8,0.03956,1.151,0,1,23.43777,33.12706
25,B밝기변화제동등,저감속,20,0,0,1.23,0,21.64128,22.71957
25,B밝기변화제동등,고감속,9,0,0,1.771,0,36.68613,42.24524
25,B밝기변화제동등,저감속,21,0,0,1.724,0,16.02799,21.28478
25,B밝기변화제동등,저감속,22,0,0,0,0,37.58266,39.99186
25,C점멸주파수변화제동등,저감속,1,0,0,0.839,0,28.92217,29.73378
25,C점멸주파수변화제동등,고감속,1,0.09666,1.27,0.717,1,22.69567,29.73378
25,C점멸주파수변화제동등,저감속,2,0,0,0.672,0,32.35755,33.19906
25,C점멸주파수변화제동등,저감속,3,0,0,0.545,0,29.58672,32.00621
25,C점멸주파수변화제동등,저감속,4,0,0,2.467,0,41.17292,47.48856
25,C점멸주파수변화제동등,저감속,5,0,0,0.291,0,23.90659,30.98465
25,C점멸주파수변화제동등,고감속,2,0.01762,1.935,0.736,1,34.93363,43.84991
25,C점멸주파수변화제동등,저감속,6,0,0,0,0,19.78499,25.46808
25,C점멸주파수변화제동등,저감속,7,0,0,0,0,39.64224,41.4764
25,C점멸주파수변화제동등,고감속,3,0.07027,1.574,0.695,1,23.4322,37.91192
25,C점멸주파수변화제동등,저감속,8,0.05501,1.496,0.617,1,27.08758,37.8526
25,C점멸주파수변화제동등,저감속,9,0,0,0,0,43.95016,46.19596
25,C점멸주파수변화제동등,고감속,4,0.04838,1.935,0,1,24.53792,36.97927
25,C점멸주파수변화제동등,저감속,10,0,0,0.362,0,51.92437,60.68076
25,C점멸주파수변화제동등,저감속,11,0,0,0.799,0,27.74047,36.69069
25,C점멸주파수변화제동등,고감속,5,0.05895,1.114,0.575,1,22.8484,30.73499
25,C점멸주파수변화제동등,저감속,12,0,0,0.624,0,31.22322,33.33837
25,C점멸주파수변화제동등,고감속,6,0.00789,1.827,0,1,23.86967,30.91107
25,C점멸주파수변화제동등,저감속,13,0.00085,1.748,0,1,24.57258,30.91107
25,C점멸주파수변화제동등,저감속,14,0,0,1.73,0,25.49328,31.5848
25,C점멸주파수변화제동등,저감속,15,0,0,0,0,36.05007,38.86816
25,C점멸주파수변화제동등,고감속,7,0.04269,1.487,0.663,1,22.32991,36.50341
25,C점멸주파수변화제동등,저감속,16,0,0,0,0,13.66351,15.69203
25,C점멸주파수변화제동등,저감속,17,0,0,0,0,40.25929,41.98344
25,C점멸주파수변화제동등,저감속,18,0,0,0.57,0,37.21603,41.30133
25,C점멸주파수변화제동등,고감속,8,0.104,0.939,0.407,2,10.86241,28.07203
25,C점멸주파수변화제동등,고감속,9,0.06573,1.27,0.492,1,27.17678,35.38784
25,C점멸주파수변화제동등,저감속,19,0,0,0.617,0,25.02856,28.07125
25,C점멸주파수변화제동등,고감속,10,0,0,1.125,0,33.82133,40.91899
25,C점멸주파수변화제동등,저감속,20,0,0,0.64,0,32.58501,40.91899
25,C점멸주파수변화제동등,저감속,21,0,0,0.505,0,16.31869,23.93964
25,C점멸주파수변화제동등,저감속,22,0.01397,1.335,0.852,1,18.10559,21.14711
25,C점멸주파수변화제동등,저감속,23,0,0,0,0,41.57521,43.21163
25,C점멸주파수변화제동등,저감속,24,0,0,0.472,0,39.44101,41.56234
25,D면적변화제동등,고감속,1,0.0347,2.362,0.702,1,24.79694,39.72393
25,D면적변화제동등,저감속,1,0,0,0.635,0,31.19086,31.70565
25,D면적변화제동등,저감속,2,0,0,1.002,0,22.33585,27.08809
25,D면적변화제동등,저감속,3,0,0,0,0,40.08199,43.06844
25,D면적변화제동등,고감속,2,0.00915,2.161,0.801,1,24.90032,37.63586
25,D면적변화제동등,저감속,4,0,0,0,0,46.65382,49.35972
25,D면적변화제동등,저감속,5,0,0,0,0,36.79214,39.16379
25,D면적변화제동등,고감속,3,0.05637,1.727,1.024,1,17.93383,33.37531
25,D면적변화제동등,저감속,6,0.0916,0.591,0,1,17.51038,29.77095
25,D면적변화제동등,저감속,7,0,0,0,0,40.76423,43.03697
25,D면적변화제동등,저감속,8,0,0,0,0,34.2496,39.01685
25,D면적변화제동등,고감속,4,0,0,0.86,0,33.13288,43.31724
25,D면적변화제동등,저감속,9,0,0,0.775,0,32.42199,43.31724
25,D면적변화제동등,저감속,10,0,0,0,0,10.78772,15.07047
25,D면적변화제동등,고감속,5,0.01345,1.682,0.638,1,27.86315,36.61087
25,D면적변화제동등,저감속,11,0,0,0.635,0,21.7894,27.42597
25,D면적변화제동등,저감속,12,0,0,1.851,0,22.74658,24.62232
25,D면적변화제동등,저감속,13,0,0,0,0,30.81981,33.97977
25,D면적변화제동등,저감속,14,0,0,0,0,28.57732,29.92282
25,D면적변화제동등,저감속,15,0,0,0,0,37.16059,44.68088
25,D면적변화제동등,저감속,16,0,0,0,0,31.25328,33.6999
25,D면적변화제동등,저감속,17,0,0,0.538,0,31.06699,34.88704
25,D면적변화제동등,고감속,6,0.09063,1.208,0.569,1,12.26287,19.46161
25,D면적변화제동등,저감속,18,0.06038,0.981,0.342,1,14.46046,19.45208
25,D면적변화제동등,저감속,19,0,0,0,0,36.93924,41.92541
25,D면적변화제동등,고감속,7,0.03325,1.255,0.315,1,19.16197,29.66951
25,D면적변화제동등,저감속,20,0,0,0.639,0,14.83458,20.00134
25,D면적변화제동등,고감속,8,0,0,0,0,32.83692,39.99128
25,D면적변화제동등,저감속,21,0.13163,1.061,0.416,1,8.90405,13.78842
25,D면적변화제동등,저감속,22,0,0,0,0,39.3794,40.61625
25,D면적변화제동등,고감속,9,0.00669,2.296,0.727,1,24.17237,42.25836
25,D면적변화제동등,저감속,23,0.05309,1.209,0,1,19.85597,37.47952
25,D면적변화제동등,저감속,24,0,0,0.54,0,13.10339,14.35638
25,D면적변화제동등,저감속,25,0,0,1.346,0,36.98112,39.7842
25,D면적변화제동등,고감속,10,0.08382,1.407,0.748,1,16.77772,31.94004
26,A기본제동등,저감속,1,0,0,0.683,0,32.50356,33.03803
26,A기본제동등,저감속,2,0.04125,1.594,1.103,1,33.69122,37.2609
26,A기본제동등,저감속,3,0,0,0.548,0,29.48758,30.62236
26,A기본제동등,고감속,1,0.06166,1.258,0.554,1,30.30071,39.83087
26,A기본제동등,저감속,4,0,0,1.672,0,29.76726,33.14728
26,A기본제동등,저감속,5,0,0,0.608,0,27.63617,31.64515
26,A기본제동등,고감속,2,0.13396,1.02,0.46,1,24.04259,31.60108
26,A기본제동등,저감속,6,0,0,1.164,0,29.85438,31.96302
26,A기본제동등,저감속,7,0.00716,1.181,0.554,1,29.45145,31.44763
26,A기본제동등,저감속,8,0.26152,1.863,1.452,1,28.67731,44.17869
26,A기본제동등,고감속,3,0.28347,1.676,1.265,1,28.91191,44.17869
26,A기본제동등,저감속,9,0,0,0.528,0,26.39487,28.45271
26,A기본제동등,저감속,10,0,0,0.077,0,28.96138,30.78314
26,A기본제동등,저감속,11,0,0,0.122,0,33.77088,34.90697
26,A기본제동등,고감속,4,0.15013,1.362,0.727,1,18.58821,35.232
26,A기본제동등,고감속,5,0.18298,1.1,0.643,1,18.17871,27.43116
26,A기본제동등,저감속,12,0.19287,1.062,0.605,1,20.26716,27.43116
26,A기본제동등,저감속,13,0.10559,0.907,0.147,1,17.2938,18.99783
26,A기본제동등,저감속,14,0,0,0,0,24.23593,27.6017
26,A기본제동등,저감속,15,0.15005,2.61,1.62,1,24.72945,34.48247
26,A기본제동등,고감속,6,0.319,0.438,0,1,21.47923,29.15453
26,A기본제동등,저감속,16,0,0,0,0,23.12384,24.13046
26,A기본제동등,저감속,17,0.1283,1.001,0.656,1,19.4501,22.2826
26,A기본제동등,저감속,18,0,0,0,0,34.32186,37.77604
26,A기본제동등,고감속,7,0.21704,0.351,0,2,15.02295,23.62994
26,A기본제동등,저감속,19,0.12657,0.871,0.517,1,16.76959,19.28971
26,A기본제동등,고감속,8,0.16411,1.313,0,1,22.48078,26.32463
26,A기본제동등,저감속,20,0.2297,0.537,0.117,1,23.18472,25.96409
26,A기본제동등,저감속,21,0.14298,0.986,0.243,1,17.72297,21.55605
26,A기본제동등,저감속,22,0.09556,1.376,0.848,1,28.60986,30.48098
26,A기본제동등,저감속,23,0,0,0.217,0,33.7716,34.90218
26,A기본제동등,저감속,24,0.24618,0.798,0.397,1,17.40322,29.92689
26,A기본제동등,고감속,9,0.2796,0.439,0.038,2,16.85436,28.56668
26,B밝기변화제동등,저감속,1,0.05146,2.062,1.392,1,27.36766,32.14863
26,B밝기변화제동등,저감속,2,0,0,1.199,0,50.91623,53.68184
26,B밝기변화제동등,고감속,1,0.20451,0.824,0.097,1,26.96708,35.70193
26,B밝기변화제동등,저감속,3,0.07043,1.345,0.823,1,21.53496,25.41417
26,B밝기변화제동등,저감속,4,0,0,0.795,0,31.14566,33.07972
26,B밝기변화제동등,저감속,5,0,0,0.533,0,42.86736,44.91189
26,B밝기변화제동등,고감속,2,0.19446,0.942,0.419,1,27.73661,42.9974
26,B밝기변화제동등,저감속,6,0.29857,0,0,0,27.94124,32.77663
26,B밝기변화제동등,저감속,7,0,0,0.521,0,34.55255,37.23368
26,B밝기변화제동등,저감속,8,0.12063,0.684,0.191,1,27.49212,32.15169
26,B밝기변화제동등,저감속,9,0.08085,2.091,1.224,1,37.85442,53.08282
26,B밝기변화제동등,고감속,3,0.1541,1.9,1.033,1,33.74681,53.08282
26,B밝기변화제동등,고감속,4,0.03186,1.857,0.435,1,28.11183,35.95711
26,B밝기변화제동등,저감속,10,0,0,0.937,0,32.22675,37.10686
26,B밝기변화제동등,저감속,11,0.03586,0.652,0,1,34.23864,36.06429
26,B밝기변화제동등,고감속,5,0.08318,0.915,0.434,2,18.85781,34.29863
26,B밝기변화제동등,저감속,12,0.03162,1.104,0,1,15.17633,17.02238
26,B밝기변화제동등,고감속,6,0.04813,1.393,0,1,27.21557,32.35475
26,B밝기변화제동등,저감속,13,0.10313,0.212,0,1,27.45483,30.84064
26,B밝기변화제동등,저감속,14,0.12866,0.806,0.351,1,23.82203,28.52126
26,B밝기변화제동등,저감속,15,0,0,2.344,0,39.98394,45.3558
26,B밝기변화제동등,저감속,16,0.03173,0.774,0,1,28.80489,31.50646
26,B밝기변화제동등,고감속,7,0.25368,1.398,1.174,1,20.21116,31.35374
26,B밝기변화제동등,저감속,17,0.40701,0.388,0.08,1,20.46409,29.96287
26,B밝기변화제동등,저감속,18,0,0,0.624,0,34.47359,35.57921
26,B밝기변화제동등,저감속,19,0.04702,0.992,0.364,1,33.88412,40.81741
26,B밝기변화제동등,고감속,8,0.68216,0.439,0,1,15.09807,23.23566
26,B밝기변화제동등,저감속,20,0,0,0.528,0,39.59996,46.85103
26,B밝기변화제동등,저감속,21,0.59352,0.471,0.079,1,18.17325,28.36077
26,B밝기변화제동등,고감속,9,0.58829,0.393,0.001,1,16.9722,27.96286
26,B밝기변화제동등,저감속,22,0.20034,2.218,1.918,1,18.8238,25.57347
26,B밝기변화제동등,저감속,23,0,0,0,0,24.8098,27.46349
26,B밝기변화제동등,저감속,24,0,0,1.319,0,31.50599,36.20144
26,B밝기변화제동등,고감속,10,0.2295,0.772,0.277,1,22.10831,32.34204
26,B밝기변화제동등,저감속,25,0.37264,0,0,0,24.04595,26.66183
26,B밝기변화제동등,저감속,26,0.02207,1.093,0.792,1,21.55268,25.29527
26,C점멸주파수변화제동등,저감속,1,0.04636,1.246,0.565,1,27.40073,28.93635
26,C점멸주파수변화제동등,저감속,2,0,0,0.68,0,43.64556,45.17749
26,C점멸주파수변화제동등,고감속,1,0.07709,1.145,0.536,1,27.67187,39.11409
26,C점멸주파수변화제동등,저감속,3,0.01332,1.248,0.59,1,35.94236,38.49115
26,C점멸주파수변화제동등,저감속,4,0.01131,1.533,0.594,1,32.15755,35.7944
26,C점멸주파수변화제동등,저감속,5,0,0,0.505,0,43.30092,43.7295
26,C점멸주파수변화제동등,고감속,2,0.11688,0.866,0,2,17.82571,32.59093
26,C점멸주파수변화제동등,저감속,6,0.18345,0.362,0,1,15.56179,17.74891
26,C점멸주파수변화제동등,고감속,3,0.06308,1.625,0,1,26.38892,32.80488
26,C점멸주파수변화제동등,저감속,7,0,0,0.68,0,27.76325,31.50439
26,C점멸주파수변화제동등,고감속,4,0.23761,1.059,0.537,1,29.25424,46.0829
26,C점멸주파수변화제동등,저감속,8,0.04816,1.047,0.351,1,22.12734,25.89275
26,C점멸주파수변화제동등,저감속,9,0.07311,0.749,0.16,1,24.17111,27.69149
26,C점멸주파수변화제동등,고감속,5,0.0924,2.276,0.518,1,17.21535,27.37301
26,C점멸주파수변화제동등,저감속,10,0.02955,0.949,0.357,1,23.26773,25.476
26,C점멸주파수변화제동등,저감속,11,0.15958,0.93,0.45,1,32.60184,36.24414
26,C점멸주파수변화제동등,저감속,12,0.01253,1.169,0.39,1,31.07962,32.44609
26,C점멸주파수변화제동등,고감속,6,0,0,1.767,0,36.92053,44.36318
26,C점멸주파수변화제동등,저감속,13,0.06448,0.94,0.418,1,22.59105,26.27613
26,C점멸주파수변화제동등,저감속,14,0,0,0,0,27.35742,29.64021
26,C점멸주파수변화제동등,저감속,15,0,0,1.007,0,31.3485,33.36175
26,C점멸주파수변화제동등,고감속,7,0.12901,0.925,0,1,21.49057,27.46187
26,C점멸주파수변화제동등,저감속,16,0,0,0.428,0,18.497,20.1317
26,C점멸주파수변화제동등,저감속,17,0.10363,0.677,0,1,28.41061,31.78561
26,C점멸주파수변화제동등,고감속,8,0.13634,1.146,0.631,1,19.79062,27.88869
26,C점멸주파수변화제동등,저감속,18,0.2373,0,0,0,18.57185,22.68892
26,C점멸주파수변화제동등,저감속,19,0.08145,1.442,0.792,1,25.66248,29.72899
26,C점멸주파수변화제동등,저감속,20,0.24001,1.557,0.986,1,35.16776,44.95646
26,C점멸주파수변화제동등,고감속,9,0.2311,1.408,0.837,1,35.49632,44.95646
26,C점멸주파수변화제동등,저감속,21,0.08184,1.374,0.573,1,25.60735,28.1809
26,D면적변화제동등,저감속,1,0.01625,1.421,0.613,1,28.88077,30.62996
26,D면적변화제동등,저감속,2,0.10137,0.927,0.463,1,31.49132,38.96481
26,D면적변화제동등,고감속,1,0.03864,1.115,0,1,18.12382,28.4069
26,D면적변화제동등,고감속,2,0.12062,0.989,0.437,1,34.3503,40.34364
26,D면적변화제동등,저감속,3,0.08299,1.127,0.246,1,15.73955,20.90964
26,D면적변화제동등,저감속,4,0.09677,1.233,0.519,1,30.8112,32.21575
26,D면적변화제동등,저감속,5,0.02037,0.843,0.422,1,25.25967,29.0139
26,D면적변화제동등,고감속,3,0.17838,0.282,0,3,18.1496,27.31993
26,D면적변화제동등,저감속,6,0,0,1.033,0,29.53086,35.07727
26,D면적변화제동등,저감속,7,0,0,0,0,30.36435,32.13986
26,D면적변화제동등,저감속,8,0,0,0,0,38.00938,41.47277
26,D면적변화제동등,고감속,4,0.10347,0.71,0,2,20.25036,34.49127
26,D면적변화제동등,저감속,9,0.01567,1.027,0.195,1,16.04917,19.4408
26,D면적변화제동등,저감속,10,0,0,0,0,29.58353,33.15243
26,D면적변화제동등,저감속,11,0,0,0,0,28.10209,29.29763
26,D면적변화제동등,고감속,5,0.06052,1.432,1.233,1,20.14311,29.29763
26,D면적변화제동등,저감속,12,0.09781,0.805,0.128,1,24.02377,27.30146
26,D면적변화제동등,고감속,6,0.18658,1.008,0.488,1,28.42368,33.45318
26,D면적변화제동등,저감속,13,0.06481,0.615,0.183,1,22.37363,24.41196
26,D면적변화제동등,저감속,14,0.11409,1.26,0.827,1,24.0225,26.51128
