User,BrakeType,Event,Trial_no,Event_period,Speed_avg,Handle_avg,Brake_avg,Speed_std,Handle_std,Brake_std,Brake_feq,GSR_avg,GSR_std,GSR_max,GSR_min,GSR_range,GSR_peaks,GSR_Z_avg,SCR_avg,SCR_std,SCR_max,SCR_min,SCR_range,GSR_time_to_stable,SCR_duration_unstable,SCR_peaks,SCR_Z_avg,PPG_avg,PPG_std,PPG_max,PPG_min,PPG_range,PPG_peaks,HR_bpm,HRV_ibi,SDNN,RMSSD,pNN50,Leye_dist_avg,Reye_dist_avg,Leye_open_avg,Reye_open_avg,Leye_blink_rate,Reye_blink_rate,eye_blink_rate,Angry_avg,Disgust_avg,Fear_avg,Happy_avg,Neutral_avg,Sad_avg,Surprise_avg,Emotion1,Emotion2
11,C,1,1,283.0,,,,,,,,3.5284391896545606,3.0992225478435267,11.959004990363876,0.6866375272738,11.272367463090076,68,0.06642093720028056,-0.00035990601144665553,0.006332994857403168,0.050892807803315,-0.0202294208485032,0.0711222286518182,1123208201.0,69979,161,0.004593622992115436,1395.8364912818954,240.327155042226,2812.454212454212,0.0,2812.454212454212,2130,64.24649176327028,933.903133903134,140.6795950083633,139.8957306376566,0.3218884120171674,2.103747336979689,2.0458723165022557,0.9837287104622872,0.961830900243309,0.21201413427561838,0.5618374558303887,0.6113074204946997,0.16003394023753043,0.012638962604923965,0.15104217978315085,0.007681326698725671,0.3981813346548053,0.23259978606189174,0.03782247078090025,Neutral,Sad
12,D,1,1,267.0,,,,,,,,2.4015107380391068,2.4311191877062224,11.435875085442367,0.3773316612134073,11.05854342422896,55,-0.024368140212916466,-0.0003590020664000473,0.005930307239710859,0.0564354170832279,-0.0281472006316692,0.0845826177148971,1123410142.0,56357,130,0.10263915120319242,1394.63769598206,269.6931347694327,2805.8608058608056,0.0,2805.8608058608056,1617,78.89273356401384,760.5263157894736,161.82147310262405,152.23820344524333,0.4470588235294118,1.6734936727363185,1.639316123438839,0.9793886058360352,0.9719777674849467,0.22846441947565543,0.2958801498127341,0.36329588014981273,0.16596464051597962,0.013446202647962018,0.17110944564844835,0.008155193020567393,0.3597568380231589,0.21593584783534045,0.0656318331895322,Neutral,Sad
13,A,1,1,287.0,,,,,,,,2.607324742316269,1.3514145254992624,6.513017364166955,1.018994268297983,5.494023095868972,88,-0.12947192014532624,-0.0004953477816629237,0.0072808920231041,0.0936698036762657,-0.074178375552619,0.1678481792288847,518551254.0,64086,164,0.07204410987133157,1395.7245119487684,276.99416285970494,2777.289377289377,0.0,2777.289377289377,2276,64.99250374812594,923.1833910034602,157.12238502641935,137.02375780893485,0.3469387755102041,1.4128953376885736,1.5238252092856752,0.9402615765288088,0.9263579592317662,1.0975609756097562,1.4181184668989546,1.8954703832752613,0.13076592958710972,0.008678891347841404,0.13815076541839286,0.016219900561028636,0.4469262128944857,0.2192279263622717,0.04003037416551196,Neutral,Sad
14,B,1,1,304.0,,,,,,,,2.5325685454857205,1.696043224324832,7.183139056612963,1.060692038887611,6.122447017725352,60,0.12311612548685281,-0.0005435040709792138,0.007125933169515827,0.0737359439933997,-0.0454661980566042,0.1192021420500039,518439252.0,51860,150,-0.07956333652326768,1394.2574606092248,261.5187511720673,2799.267399267399,0.0,2799.267399267399,1826,52.14592274678112,1150.6172839506173,149.17340708141447,134.51854182690985,0.38095238095238093,1.3220454568711222,1.42519380494045,0.9642253953631199,0.9468754798096115,0.694078947368421,0.8980263157894737,0.993421052631579,0.11974345562260094,0.007973226805614924,0.13921557012866576,0.011592649344300631,0.46301497532366037,0.20610561681237527,0.0523545057283126,Neutral,Sad
15,C,1,1,262.0,,,,,,,,3.664834162482915,2.1798866416447074,8.092338969755065,1.5622037127875503,6.530135256967515,47,-0.09964476733532616,-0.00010469188482687258,0.005925734595866336,0.0333243527721012,-0.0242066508992713,0.057531003671372496,431806134.0,37291,92,-0.03116806434765902,1390.5421600269683,297.3101707790609,2812.454212454212,0.0,2812.454212454212,1180,70.86280056577085,846.7065868263473,107.10363839670119,75.18094115561122,0.10869565217391304,1.4775841175614803,1.671484511475443,0.9548872180451128,0.9030334456831735,0.4732824427480916,0.8778625954198473,1.0076335877862594,0.12122402006507649,0.007930795559491832,0.12974735107855845,0.010871318500158154,0.48981092740990406,0.205626784584392,0.0347888029674099,Neutral,Sad
16,D,1,1,304.0,,,,,,,,2.2998520940210168,0.6069855935673342,3.961056495482031,1.0845845986975784,2.8764718967844525,53,0.0027815174246045953,-6.194632348065161e-05,0.005534427575682151,0.0304737608764824,-0.0192743345424122,0.0497480954188946,1036566729.0,46761,79,-0.02433633507542549,1392.0260339572756,270.99358656550874,2805.8608058608056,0.0,2805.8608058608056,1301,55.18590998043052,1087.2340425531916,115.07078538714859,155.36386656646633,0.603448275862069,1.3723512076715751,1.4940253783818436,0.9666333666333666,0.9568431568431568,0.3881578947368421,0.4769736842105263,0.5328947368421053,0.1490266896017982,0.010626086194013985,0.14530028743796203,0.012443141934241758,0.4143645208633367,0.23310118263276722,0.03513809178395605,Neutral,Sad
17,A,1,1,248.0,,,,,,,,2.2413208755330856,1.5209049981512794,5.186076083919779,0.378200438352671,4.8078756455671074,68,9.997488975953389e-05,-0.00010009145914050185,0.00576564221023298,0.0341567196850687,-0.0181559143848208,0.052312634069889494,32002.0,47175,110,-0.004036982479970865,1396.5563344578331,263.26447837578877,2780.9523809523807,0.0,2780.9523809523807,1457,84.96291301416049,706.1904761904761,119.76072138012333,182.73287703045145,0.6521739130434783,1.6751771794824382,1.7133052334713046,0.9745916515426497,0.9600725952813067,0.13709677419354838,0.2620967741935484,0.29838709677419356,0.23469256190235935,0.02536440273245009,0.1998714269952813,0.01235213692739383,0.2398867800435572,0.24143842495172416,0.04639426558529945,Angry,Sad
18,B,1,1,249.0,,,,,,,,1.4533526062493214,1.008215287377668,3.3738601272963784,0.3081727763986317,3.065687350897747,41,-0.16221431764570968,-1.58631161892716e-05,0.004724684343841494,0.0217629970486912,-0.0154027575280613,0.0371657545767525,1209780330.0,16661,76,-0.0125046684521938,1390.5669619955333,257.6289598870812,2196.336996336996,0.0,2196.336996336996,812,85.58758314855876,701.0362694300518,137.51670169151794,158.04933355359236,0.34285714285714286,1.3455222414809134,1.325563427576766,0.9921259842519685,0.9868766404199475,0.04417670682730924,0.07630522088353414,0.08433734939759036,0.26765254446259845,0.024314796287992126,0.19702977435564303,0.0026627858940157477,0.23086019274934383,0.2399257195013123,0.03755418823215223,Angry,Sad
19,C,1,1,244.0,,,,,,,,1.9988888708294192,1.356108884921121,4.681631820684377,0.3449037700849775,4.336728050599399,43,0.15548783009835604,0.00025297584664222666,0.006331954720363918,0.035206187914619,-0.0186347879742987,0.0538409758889177,,38698,78,0.04021996148227784,1393.910102588714,298.0060002491581,2812.454212454212,0.0,2812.454212454212,1013,85.80375782881002,699.2700729927008,127.58071746677763,143.48601079588786,0.4117647058823529,1.2859528779837164,1.386092522896993,0.9862068965517241,0.9798850574712644,0.06557377049180328,0.09016393442622951,0.09836065573770492,0.23380370183563218,0.021023788702413795,0.19041358133850575,0.0047160315639655165,0.26770118400229886,0.24167054791954024,0.04067116596603448,Neutral,Sad
20,D,1,1,249.0,,,,,,,,1.5341854780635857,0.6137249154810362,2.739743271822713,0.8574884891664052,1.8822547826563079,28,-0.02897816657005374,0.00020460533068129106,0.007583780408512249,0.0419052557298222,-0.023396138238656,0.0653013939684782,259194760.0,21247,51,0.0451419099356703,1391.6623059480203,194.10752171290616,2046.153846153846,0.0,2046.153846153846,588,73.35164835164835,817.9775280898876,100.81517678179753,141.04271738853532,0.2887700534759358,2.4205717496751005,2.1685631065983695,1.0,0.9715909090909091,0.0,0.004016064257028112,0.004016064257028112,0.19691228753409093,0.015385969886363636,0.17646047630681816,0.004659768326704546,0.30976252767045453,0.2604554421022728,0.03636352809659091,Neutral,Sad
21,A,1,1,263.0,,,,,,,,3.8022878030753415,2.241792664127518,8.092338969755065,1.480827757688096,6.6115112120669695,50,-0.10118787668295683,-0.00024321631435683135,0.00584077929305191,0.0333243527721012,-0.0242066508992713,0.057531003671372496,431806134.0,32996,94,-0.0672195491757468,1395.5000705318098,303.96799796645143,2812.454212454212,0.0,2812.454212454212,1255,87.24911452184179,687.6860622462788,108.61374727918145,120.511729400407,0.33076923076923076,1.4228808553179253,1.6163410173115529,0.9587144622991347,0.9058096415327564,0.4866920152091255,0.935361216730038,1.0722433460076046,0.12415070509245983,0.00843594870957231,0.13387506745191594,0.010593390529273175,0.4792098076291718,0.2062912925067985,0.037443788787268235,Neutral,Sad
22,B,1,1,257.0,,,,,,,,2.6723837984499554,1.4114225818035633,6.567880435476255,1.018994268297983,5.548886167178272,79,-0.12915094341961464,-0.0006170760477798859,0.00709835407319605,0.0936698036762657,-0.074178375552619,0.1678481792288847,518559053.0,58851,147,0.04889915305465873,1394.858634934536,280.9879531707604,2777.289377289377,0.0,2777.289377289377,2080,65.04201680672269,922.4806201550388,155.13950215305442,141.96010621201012,0.366412213740458,1.3199913709832904,1.4365386442541006,0.9461331281262024,0.9272797229703732,1.0,1.4124513618677044,1.8365758754863812,0.12952156796639736,0.008386018259139412,0.13746021688854687,0.012977132194286263,0.45142617160664356,0.22063906353571888,0.03958982976334487,Neutral,Sad
23,C,1,1,264.0,,,,,,,,3.972705884043244,1.8903475681784387,7.101686866507247,1.5716092568020663,5.530077609705181,41,0.0629155759166428,3.215931170483599e-05,0.0058222341155631085,0.0369723610767613,-0.0163787611069254,0.053351122183686706,431922077.0,20159,65,-0.014797833867279179,1397.587702800973,327.21016228699665,2812.454212454212,0.0,2812.454212454212,1069,86.92098092643052,690.282131661442,107.4041762635029,137.70607453181927,0.3907407407407407,1.4915027489118837,1.5800378862541036,0.9491703976823809,0.9420595206742165,0.5265151515151515,0.6401515151515151,0.7613636363636364,0.11228035468527785,0.008430965892897024,0.1289465896765868,0.013149609603784567,0.5128132450126416,0.18581108634342902,0.038568148706715835,Neutral,Sad
24,D,1,1,259.0,,,,,,,,2.66525116671731,2.0521700953855477,7.183139056612963,1.060692038887611,6.122447017725352,51,-0.027665937319590626,-0.0003300238642087627,0.004426424988635021,0.0436613282201883,-0.0164942959141092,0.060155624134297495,518439252.0,39315,122,-0.012936004799778557,1396.509811729829,259.2279579151016,2808.7912087912086,0.0,2808.7912087912086,1581,58.02707930367505,1034.0,248.28209762284513,341.9401657060441,0.5128205128205128,1.3577511319856783,1.4853916710859514,0.953170731707317,0.9328780487804879,0.8378378378378378,1.0347490347490347,1.1853281853281854,0.12329478739356095,0.00843402260155122,0.14107060833600002,0.011708861644456586,0.4558996535252683,0.2108650696300488,0.04872699765383414,Neutral,Sad
25,A,1,1,248.0,,,,,,,,3.0630368688536884,3.0048849457524627,12.3674151044515,0.5941103237506767,11.773304780700823,64,-0.1580726644494083,-0.00036221896881851975,0.004710780984084942,0.0260825740850672,-0.0195533178410149,0.0456358919260821,1123264417.0,67560,157,0.03973047228626546,1391.2245636836715,243.68916627446546,2551.648351648352,0.0,2551.648351648352,1795,62.65965439519158,957.5539568345324,165.5504953575206,191.28750375000737,0.3693181818181818,1.7511472610750456,1.7056527469174918,0.9852941176470589,0.9680392156862745,0.16129032258064516,0.42338709677419356,0.4637096774193548,0.14984848688843136,0.010205591027323529,0.14331617250235293,0.005891908862241176,0.4145047719860784,0.2356644847292157,0.04056858376990196,Neutral,Sad
26,B,1,1,239.0,,,,,,,,1.895293928470574,1.4923099385123149,4.828624077594125,0.3773316612134073,4.451292416380718,52,-0.10007631644042263,-0.0003711314599744271,0.004443469094249727,0.0275776760503927,-0.0145186729487789,0.0420963489991716,32002.0,36582,109,0.02302452282764307,1391.7271298406786,280.0925431422377,2780.9523809523807,0.0,2780.9523809523807,1278,82.65560165975104,725.9036144578313,139.46140930641306,182.28415517403926,0.6402116402116402,1.4297580726767494,1.4659985608313888,0.9831144465290806,0.9718574108818011,0.13389121338912133,0.2175732217573222,0.2510460251046025,0.20662792830506566,0.020463355927542212,0.19256922632307694,0.013916723982821764,0.2763177909362101,0.23884808885703562,0.0512568856804878,Neutral,Sad
