timestamp,date,time,time(ms),GSR,SCR,PPG,Angry,Disgust,Fear,Happy,Neutral,Sad,Surprise,Emotion,Leye_X,Leye_Y,Reye_X,Reye_Y,Leye_open,Reye_open,Left_eye_h,Right_eye_h,Left_brow_h1,Right_brow_h1,Left_brow_h2,Right_brow_h2,Between_brows,Left_chin_length,Right_chin_length,Mouth_width,Mouth_inner_height,Mouth_outer_height
15238342.0,2025-01-09,14:07:14,1736399234241,0.802086802086802,0.004884004884004867,1259.3406593406592,0.11764987,0.004328245,0.06826245,0.004403727,0.43820137,0.3660534,0.0011008929,Neutral,203,189,288,188,0,0,7.0,7.0710678118654755,27.65863337187866,29.206163733020468,22.20360331117452,19.924858845171276,29.017236257093817,71.8679344353238,60.60528029800704,71.0,2.0,20.024984394500787
15244895.0,2025-01-09,14:07:14,1736399234383,0.7874347874347875,-0.0146520146520146,2538.461538461538,0.15521796,0.008881317,0.08763667,0.006078433,0.31436777,0.42654678,0.0012710717,Sad,188,185,275,185,0,0,7.0710678118654755,8.06225774829855,29.832867780352597,30.805843601498726,27.459060435491963,24.041630560342615,28.0178514522438,67.60177512462228,59.90826320300064,66.0,0.0,19.0
15251448.0,2025-01-09,14:07:14,1736399234525,0.7745587745587745,-0.012876012876012921,141.39194139194137,0.22498423,0.009444315,0.07346383,0.0003654235,0.25435668,0.43694118,0.0004443486,Sad,171,178,253,176,1,0,8.0,7.0710678118654755,25.495097567963924,27.202941017470888,23.853720883753127,21.540659228538015,24.0,68.4470598345904,61.71709649683789,63.071388124885914,2.0,17.0
15258001.0,2025-01-09,14:07:14,1736399234701,0.7727827727827729,-0.0017760017760016789,846.1538461538461,0.2787717,0.021370472,0.09602131,0.0010545015,0.1852426,0.41666391,0.00087552145,Sad,169,179,252,176,0,0,4.0,4.0,29.832867780352597,29.68164415931166,27.459060435491963,24.351591323771842,27.073972741361768,68.62215385719105,55.072679252057455,63.12685640834652,0.0,18.027756377319946
15264554.0,2025-01-09,14:07:14,1736399234852,0.7763347763347762,0.0035520035520033577,1299.6336996336995,0.16973013,0.008981321,0.09060802,0.0033830982,0.30710438,0.4188749,0.0013180508,Sad,214,179,294,178,0,0,6.0,6.0,33.015148038438355,31.304951684997057,30.805843601498726,24.186773244895647,28.0178514522438,78.33900688673555,44.204072210600685,66.007575322837,2.0,15.0
15271107.0,2025-01-09,14:07:15,1736399235075,0.7980907980907981,0.02175602175602187,1290.8424908424909,0.23579185,0.013013985,0.0896996,0.0008010327,0.23218682,0.42762488,0.00088180514,Sad,252,182,330,184,0,0,6.082762530298219,5.0,33.61547262794322,32.69556544854363,31.144823004794873,23.0,28.0178514522438,88.32326986700618,42.42640687119285,63.00793600809346,3.0,15.033296378372908
15277660.0,2025-01-09,14:07:15,1736399235395,0.8083028083028082,0.010212010212010125,1311.3553113553112,0.14385237,0.0057375366,0.07419115,0.0024484105,0.3571598,0.41578382,0.0008269495,Sad,267,190,347,197,1,1,8.06225774829855,8.0,32.2490309931942,32.2490309931942,31.144823004794873,22.02271554554524,26.1725046566048,83.93449827097318,42.638011210655684,70.02856560004639,1.0,16.0
15284213.0,2025-01-09,14:07:16,1736399236182,0.8154068154068155,0.0071040071040072705,1330.4029304029302,0.16959105,0.0072309016,0.082094,0.0017561225,0.32131195,0.41703478,0.0009812043,Sad,141,179,221,171,0,0,5.0990195135927845,4.47213595499958,27.018512172212592,29.068883707497267,28.231188426986208,25.942243542145693,26.1725046566048,57.48912940721924,54.12947441089743,67.47592163134935,1.4142135623730951,14.317821063276353
15290766.0,2025-01-09,14:07:16,1736399236393,0.8207348207348207,0.005328005328005259,1332.6007326007325,0.16395856,0.0061379424,0.08039345,0.0014540048,0.3565137,0.39038977,0.0011525876,Sad,131,179,208,168,0,0,4.123105625617661,4.123105625617661,27.018512172212592,29.966648127543394,26.570660511172846,27.784887978899608,25.495097567963924,53.600373133029585,59.61543424315552,67.7421582177598,2.23606797749979,14.560219778561036
15297319.0,2025-01-09,14:07:16,1736399236589,0.8256188256188256,0.004884004884004867,1668.131868131868,0.1751449,0.0070062517,0.08136729,0.0013184722,0.32785276,0.40631142,0.0009989332,Sad,131,181,209,169,0,0,4.47213595499958,4.47213595499958,26.248809496813376,29.5296461204668,28.160255680657446,27.459060435491963,24.186773244895647,52.392747589718944,59.09314681077663,67.7421582177598,1.4142135623730951,14.560219778561036
15303872.0,2025-01-09,14:07:16,1736399236793,0.8482628482628483,0.022644022644022654,1333.3333333333333,0.19003768,0.009150922,0.096261606,0.0019411687,0.29877245,0.40215203,0.0016842295,Sad,139,180,217,168,0,0,4.47213595499958,4.123105625617661,26.90724809414742,30.463092423455635,26.92582403567252,27.459060435491963,25.495097567963924,52.172789842982326,56.36488268416781,68.8839603971781,1.4142135623730951,14.866068747318506
15310425.0,2025-01-09,14:07:16,1736399236964,0.8482628482628483,0.0,1253.4798534798533,0.1873762,0.009286733,0.09761714,0.0022636836,0.29800048,0.40368417,0.0017716414,Sad,142,179,221,167,0,0,4.123105625617661,4.123105625617661,26.248809496813376,29.546573405388315,27.202941017470888,27.459060435491963,25.495097567963924,52.172789842982326,57.0087712549569,66.91038783328041,1.4142135623730951,13.601470508735444
15316978.0,2025-01-09,14:07:17,1736399237119,0.8478188478188476,-0.000444000444000614,1252.7472527472526,0.18244383,0.008437908,0.09336758,0.0019999382,0.30831584,0.4038561,0.0015789069,Sad,143,179,223,168,0,0,4.123105625617661,4.47213595499958,26.248809496813376,30.870698080866262,27.202941017470888,28.30194339616981,26.476404589747453,52.172789842982326,55.94640292279746,67.7421582177598,2.23606797749979,14.560219778561036
15323531.0,2025-01-09,14:07:17,1736399237285,0.8424908424908425,-0.005328005328005148,1156.7765567765566,0.18633293,0.008668475,0.09395085,0.0018660316,0.3032014,0.40438774,0.0015925331,Sad,145,180,224,168,0,0,5.0990195135927845,4.47213595499958,26.248809496813376,29.546573405388315,25.96150997149434,26.92582403567252,27.459060435491963,53.150729063673246,55.54277630799526,67.89698078707183,1.4142135623730951,13.601470508735444
15330084.0,2025-01-09,14:07:17,1736399237438,0.8478188478188476,0.005328005328005148,1217.5824175824175,0.1676216,0.0071144225,0.08980746,0.0021985986,0.3431959,0.3883699,0.0016921472,Sad,148,178,225,167,0,0,4.123105625617661,4.123105625617661,25.495097567963924,28.178005607210743,27.51363298439521,26.92582403567252,25.317977802344327,53.36665625650534,55.54277630799526,66.75327707311455,2.23606797749979,13.92838827718412
15336637.0,2025-01-09,14:07:17,1736399237580,0.8584748584748586,0.010656010656010961,1339.9267399267399,0.12090338,0.0042228065,0.06354144,0.0030319237,0.4412608,0.3662453,0.00079433265,Neutral,149,181,227,170,0,0,5.0990195135927845,4.123105625617661,27.202941017470888,29.154759474226502,26.570660511172846,26.076809620810597,24.331050121192877,52.392747589718944,56.36488268416781,67.60177512462228,1.0,14.560219778561036
15343190.0,2025-01-09,14:07:17,1736399237723,0.8606948606948607,0.002220002220002071,1282.051282051282,0.12394608,0.003972518,0.06263252,0.0020806277,0.43600813,0.3706322,0.00072796055,Neutral,147,183,226,172,0,0,3.605551275463989,4.123105625617661,25.0,29.546573405388315,27.51363298439521,26.419689627245813,25.317977802344327,51.419840528729765,57.245087125446844,68.59300255857006,1.4142135623730951,13.341664064126334
15349743.0,2025-01-09,14:07:17,1736399237873,0.8566988566988567,-0.003996003996003972,1312.087912087912,0.18796164,0.008174809,0.089252524,0.0013711894,0.30006886,0.4118605,0.0013105304,Sad,149,181,227,170,0,0,5.0990195135927845,5.385164807134504,25.495097567963924,28.178005607210743,26.92582403567252,26.92582403567252,24.331050121192877,52.630789467763066,55.94640292279746,66.61080993352356,1.4142135623730951,13.601470508735444
15356296.0,2025-01-09,14:07:18,1736399238038,0.8531468531468532,-0.0035520035520034687,1364.8351648351647,0.12388516,0.004218244,0.064824186,0.0026688206,0.43575364,0.36782968,0.00082026207,Neutral,152,182,229,171,0,0,5.0990195135927845,4.123105625617661,26.90724809414742,29.068883707497267,26.248809496813376,26.076809620810597,25.317977802344327,53.600373133029585,55.90169943749474,67.60177512462228,1.0,13.601470508735444
15362849.0,2025-01-09,14:07:18,1736399238187,0.8416028416028416,-0.011544011544011634,1388.278388278388,0.123459645,0.004677389,0.0688375,0.0040482106,0.43249762,0.36544827,0.0010313337,Neutral,154,180,231,170,0,0,5.0990195135927845,5.0990195135927845,26.1725046566048,27.784887978899608,26.92582403567252,25.553864678361276,24.186773244895647,52.392747589718944,56.79788728465171,66.48308055437865,1.0,14.317821063276353
15369402.0,2025-01-09,14:07:18,1736399238331,0.846930846930847,0.00532800532800537,1509.89010989011,0.18150362,0.008816886,0.09035124,0.0021489065,0.30467156,0.41121608,0.0012917208,Sad,158,178,237,169,0,0,4.47213595499958,4.47213595499958,26.1725046566048,27.294688127912362,27.85677655436824,25.059928172283335,26.076809620810597,52.172789842982326,55.90169943749474,67.36467917239716,1.0,14.317821063276353
15375955.0,2025-01-09,14:07:18,1736399238484,0.8389388389388389,-0.007992007992008054,1172.161172161172,0.19336656,0.010653983,0.094471894,0.002337742,0.2807684,0.41706565,0.0013358508,Sad,159,178,238,170,0,0,4.123105625617661,4.123105625617661,27.65863337187866,27.294688127912362,26.570660511172846,26.419689627245813,27.16615541441225,52.88667128870941,55.154328932550705,66.37017402418047,1.4142135623730951,14.317821063276353
15382508.0,2025-01-09,14:07:18,1736399238623,0.8420468420468419,0.0031080031080029658,1323.076923076923,0.16043264,0.0070740194,0.07832341,0.0022461717,0.34269127,0.40832987,0.0009026435,Sad,154,185,233,176,0,0,5.0990195135927845,4.123105625617661,27.018512172212592,29.966648127543394,27.51363298439521,26.92582403567252,25.079872407968907,51.54609587543949,55.90169943749474,68.3593446428504,1.0,14.317821063276353
15389061.0,2025-01-09,14:07:18,1736399238778,0.8495948495948495,0.0075480075480076625,1369.9633699633698,0.14005855,0.005046332,0.0728309,0.002227284,0.40718964,0.3716092,0.0010381315,Neutral,153,186,231,176,0,0,5.0990195135927845,4.123105625617661,25.612496949731394,28.635642126552707,26.92582403567252,26.627053911388696,22.090722034374522,52.20153254455275,56.79788728465171,68.46897107449476,1.0,14.317821063276353
15395614.0,2025-01-09,14:07:18,1736399238942,0.8367188367188366,-0.012876012876012921,1346.5201465201465,0.12434444,0.0043866728,0.069080725,0.0032294036,0.4389826,0.35891348,0.0010627153,Neutral,148,186,224,175,0,0,4.47213595499958,4.123105625617661,25.495097567963924,29.068883707497267,26.248809496813376,27.202941017470888,22.360679774997898,53.85164807134504,57.697486947006624,68.73136110975832,1.0,13.601470508735444
15402167.0,2025-01-09,14:07:19,1736399239091,0.8336108336108337,-0.0031080031080029658,1358.974358974359,0.21339384,0.012881531,0.104888394,0.0021576087,0.2578838,0.40690497,0.0018899039,Sad,138,187,215,173,0,0,5.385164807134504,5.385164807134504,24.758836806279895,29.068883707497267,24.73863375370596,27.018512172212592,24.515301344262525,48.507731342539614,59.09314681077663,67.7421582177598,1.4142135623730951,14.560219778561036
15408720.0,2025-01-09,14:07:19,1736399239227,0.8527028527028527,0.019092019092019075,1382.4175824175823,0.19001164,0.013353767,0.11882264,0.0063246884,0.26923376,0.39886022,0.0033933502,Sad,133,189,213,172,0,0,4.47213595499958,5.0,24.758836806279895,28.635642126552707,26.92582403567252,30.479501308256342,23.08679276123039,46.8187996428785,60.00833275470999,69.6419413859206,9.219544457292887,25.709920264364882
15415273.0,2025-01-09,14:07:19,1736399239371,0.8402708402708402,-0.01243201243201253,1325.2747252747251,0.1993059,0.019315785,0.12005317,0.012221058,0.22089735,0.42535374,0.0028529782,Sad,135,187,211,172,0,0,5.385164807134504,4.47213595499958,25.495097567963924,29.068883707497267,24.515301344262525,27.018512172212592,23.769728648009426,43.104524124504614,55.08175741568164,78.91767862779544,10.04987562112089,25.495097567963924
15421826.0,2025-01-09,14:07:19,1736399239514,0.8682428682428683,0.027972027972028135,1364.102564102564,0.16131298,0.012797864,0.115666896,0.01875837,0.28289482,0.40487638,0.003692771,Sad,134,184,210,169,0,0,5.385164807134504,5.385164807134504,22.80350850198276,27.313000567495326,22.561028345356956,26.248809496813376,23.769728648009426,43.73785545725808,58.309518948453004,77.92945527847606,3.1622776601683795,15.524174696260024
15428379.0,2025-01-09,14:07:19,1736399239697,0.878010878010878,0.009768009768009622,1391.9413919413919,0.1331675,0.014382434,0.104422934,0.10595723,0.29134226,0.3457679,0.00495979,Sad,129,169,208,165,0,0,7.0710678118654755,6.082762530298219,22.825424421026653,23.430749027719962,20.248456731316587,24.041630560342615,19.1049731745428,48.83646178829912,60.53924347066124,85.14693182963201,2.23606797749979,13.152946437965905
15434932.0,2025-01-09,14:07:19,1736399239859,0.8882228882228881,0.010212010212010125,1364.8351648351647,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
15441485.0,2025-01-09,14:07:19,1736399239917,0.8904428904428906,0.002220002220002515,1391.2087912087911,0.13791463,0.0065351725,0.10054872,0.007422253,0.41657433,0.32688916,0.0041157445,Neutral,137,166,213,156,0,0,5.0990195135927845,5.385164807134504,24.041630560342615,26.627053911388696,29.120439557122072,30.805843601498726,21.213203435596427,48.662100242385755,57.28001396647874,67.60177512462228,1.4142135623730951,16.278820596099706
15448038.0,2025-01-09,14:07:20,1736399240059,0.8904428904428906,0.0,1355.3113553113553,0.13663706,0.007353821,0.11082447,0.011471,0.42162585,0.305552,0.006535754,Neutral,136,165,215,155,1,0,7.0710678118654755,6.082762530298219,24.08318915758459,27.459060435491963,29.120439557122072,30.528675044947494,24.331050121192877,50.44799302251776,53.31041174104736,67.47592163134935,0.0,16.278820596099706
15454591.0,2025-01-09,14:07:20,1736399240207,0.8895548895548894,-0.000888000888001228,1356.0439560439559,0.24154235,0.025448117,0.21534805,0.01790715,0.1681963,0.2955086,0.036049392,Sad,137,192,217,186,0,0,6.082762530298219,6.0,28.0178514522438,31.38470965295043,28.635642126552707,31.38470965295043,26.1725046566048,49.64876634922564,63.15853069855251,69.26037828369117,0.0,17.11724276862369
15461144.0,2025-01-09,14:07:20,1736399240358,0.8931068931068932,0.003552003552003802,1386.080586080586,0.10172348,0.0042957477,0.073786415,0.013053904,0.49747887,0.30709714,0.0025644214,Neutral,126,212,209,203,1,0,8.06225774829855,8.246211251235321,29.206163733020468,33.12099032335839,24.73863375370596,27.80287754891569,27.16615541441225,52.43090691567332,68.79680225126747,69.35416353759881,1.0,18.110770276274835
15467697.0,2025-01-09,14:07:20,1736399240493,0.8975468975468975,0.004440004440004364,1412.4542124542124,0.122786194,0.0055771214,0.080744475,0.008387774,0.42303398,0.357552,0.0019185218,Neutral,127,221,211,214,0,0,6.0,6.708203932499369,27.80287754891569,31.304951684997057,24.351591323771842,27.202941017470888,25.179356624028344,59.81638571495272,69.81403870282824,73.17103251970687,1.4142135623730951,16.1245154965971
15474250.0,2025-01-09,14:07:20,1736399240651,0.8802308802308801,-0.017316017316017396,1402.9304029304028,0.13645172,0.0056659724,0.09262382,0.004182953,0.4413384,0.31616095,0.003576198,Neutral,126,210,210,201,1,1,8.06225774829855,7.615773105863909,28.284271247461902,28.844410203711913,26.92582403567252,27.459060435491963,29.068883707497267,55.569775957799216,68.00735254367721,69.26037828369117,1.0,15.132745950421556
15480803.0,2025-01-09,14:07:20,1736399240798,0.8935508935508937,0.013320013320013535,1555.311355311355,0.1581091,0.00642209,0.08103971,0.0021105844,0.36925215,0.3817941,0.001272287,Sad,128,203,212,195,0,0,5.0990195135927845,5.0990195135927845,30.610455730027933,32.64965543462902,30.59411708155671,31.78049716414141,30.265491900843113,53.665631459994955,64.89992295835181,71.25307010929424,1.0,16.278820596099706
15487356.0,2025-01-09,14:07:20,1736399240968,0.8984348984348984,0.004884004884004756,1304.0293040293038,0.09549474,0.002550601,0.063218184,0.0021321124,0.5833295,0.25082132,0.0024535537,Neutral,132,189,217,181,1,1,10.04987562112089,9.219544457292887,27.018512172212592,29.154759474226502,29.832867780352597,30.870698080866262,32.14031735997639,51.264022471905186,60.83584469702052,69.18092222571191,1.4142135623730951,16.278820596099706
15493909.0,2025-01-09,14:07:21,1736399241110,0.9046509046509048,0.006216006216006376,932.6007326007325,0.1936473,0.014553961,0.1108532,0.0064090956,0.268276,0.40380764,0.0024528063,Sad,138,189,219,182,0,0,6.082762530298219,7.0710678118654755,29.410882339705484,31.906112267087632,31.575306807693888,33.54101966249684,28.160255680657446,50.695167422546305,63.694583757176716,67.11929677819934,1.4142135623730951,17.11724276862369
15500462.0,2025-01-09,14:07:21,1736399241263,0.8997668997668998,-0.004884004884004978,1252.014652014652,0.13578205,0.006749449,0.100809455,0.008265593,0.431668,0.31205848,0.004666892,Neutral,135,176,218,170,1,1,10.0,9.219544457292887,25.45584412271571,29.206163733020468,30.805843601498726,33.54101966249684,29.154759474226502,46.61544808322666,64.19501538281614,68.11754546370561,1.0,16.1245154965971
15507015.0,2025-01-09,14:07:21,1736399241423,0.9015429015429015,0.0017760017760016789,1256.4102564102564,0.100347735,0.0032812855,0.0811046,0.003999004,0.5476808,0.25868124,0.0049052574,Neutral,136,173,218,167,1,1,8.0,8.246211251235321,25.495097567963924,28.0178514522438,30.805843601498726,34.0,28.160255680657446,44.598206241955516,64.28841264178172,67.1863081289633,1.0,17.11724276862369
15513568.0,2025-01-09,14:07:21,1736399241575,0.9010989010989011,-0.00044400044400039196,2449.0842490842488,0.18516158,0.013420189,0.11423869,0.0075104716,0.28946412,0.38709056,0.0031143937,Sad,138,170,219,165,0,0,6.082762530298219,6.082762530298219,27.018512172212592,30.610455730027933,32.984845004941285,34.0,26.019223662515376,45.31004303683677,65.0,66.06814663663572,2.0,17.11724276862369
15520121.0,2025-01-09,14:07:21,1736399241720,0.9015429015429015,0.00044400044400039196,520.1465201465201,0.14428645,0.0071189157,0.11899228,0.0049251323,0.43099582,0.28317362,0.010507818,Neutral,142,164,224,159,1,1,11.0,11.180339887498949,25.495097567963924,27.018512172212592,31.04834939252005,33.1058907144937,28.071337695236398,48.46648326421054,62.81719509815764,66.06814663663572,1.0,16.1245154965971
15526674.0,2025-01-09,14:07:21,1736399241869,0.9037629037629038,0.002220002220002293,1331.8681318681317,0.20594975,0.011592166,0.1090762,0.0023045263,0.28543255,0.3828958,0.0027491136,Sad,143,173,221,165,0,0,6.082762530298219,5.385164807134504,28.42534080710379,31.064449134018133,31.78049716414141,34.0,25.179356624028344,47.75981574503821,63.324560795950255,65.37583651472461,1.4142135623730951,16.278820596099706
15533227.0,2025-01-09,14:07:22,1736399242016,0.9042069042069043,0.000444000444000503,1535.5311355311355,0.15906028,0.0075706174,0.097220235,0.004049182,0.36918062,0.36023688,0.0026821063,Neutral,142,173,221,165,0,1,7.0710678118654755,7.280109889280518,26.1725046566048,30.805843601498726,30.59411708155671,33.12099032335839,26.30589287593181,46.17358552246078,63.60031446463138,65.27633568147036,1.4142135623730951,16.278820596099706
15539780.0,2025-01-09,14:07:22,1736399242169,0.9064269064269064,0.002220002220002071,1823.4432234432234,0.15612389,0.0068715625,0.0869708,0.0031132484,0.37265807,0.37255228,0.0017101667,Neutral,143,181,222,174,0,0,5.0990195135927845,6.082762530298219,26.90724809414742,30.23243291566195,29.832867780352597,31.906112267087632,25.179356624028344,44.77722635447622,63.245553203367585,66.18912297349165,0.0,16.278820596099706
15546333.0,2025-01-09,14:07:22,1736399242334,0.9086469086469087,0.002220002220002293,1350.18315018315,0.19116907,0.012911037,0.10616678,0.0052606333,0.27646285,0.40587172,0.002157907,Sad,147,187,226,180,0,0,6.082762530298219,6.082762530298219,27.65863337187866,29.68164415931166,27.202941017470888,31.064449134018133,24.331050121192877,44.77722635447622,62.96824596572466,66.12110101926616,1.0,16.278820596099706
15552886.0,2025-01-09,14:07:22,1736399242492,0.9108669108669109,0.002220002220002182,1438.8278388278388,0.18077542,0.0117554935,0.10540481,0.006002432,0.29381344,0.39991972,0.002328698,Sad,147,190,227,182,0,0,6.082762530298219,6.082762530298219,25.45584412271571,29.206163733020468,25.96150997149434,28.600699292150182,25.179356624028344,48.75448697299562,64.47480127925948,64.19501538281614,0.0,16.278820596099706
15559439.0,2025-01-09,14:07:22,1736399242642,0.9157509157509157,0.004884004884004867,1347.985347985348,0.22482066,0.024496092,0.13878348,0.011538511,0.20506498,0.3902933,0.0050030504,Sad,96,202,174,186,0,0,6.708203932499369,6.324555320336759,26.1725046566048,31.38470965295043,26.0,30.4138126514911,26.68332812825267,41.6293165929973,72.09022125087424,64.93843238021688,1.0,16.15549442140351
15565992.0,2025-01-09,14:07:22,1736399242807,0.9153069153069154,-0.00044400044400028094,1326.7399267399267,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
15572545.0,2025-01-09,14:07:22,1736399242994,0.9304029304029303,0.015096015096014881,1323.076923076923,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
15579098.0,2025-01-09,14:07:23,1736399243202,0.94017094017094,0.009768009768009733,1665.9340659340658,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
