timestamp,date,time,time(ms),GSR,SCR,PPG,Angry,Disgust,Fear,Happy,Neutral,Sad,Surprise,Emotion,Leye_X,Leye_Y,Reye_X,Reye_Y,Leye_open,Reye_open,Left_eye_h,Right_eye_h,Left_brow_h1,Right_brow_h1,Left_brow_h2,Right_brow_h2,Between_brows,Left_chin_length,Right_chin_length,Mouth_width,Mouth_inner_height,Mouth_outer_height
5703454.0,2024-12-23,10:40:32,1734918032808,1.0311910311910313,0.003996003996003861,1391.2087912087911,,,,,,,,,,,,,,,3.1622776601683795,3.605551275463989,12.041594578792296,8.94427190999916,16.278820596099706,13.341664064126334,9.055385138137417,45.0,6.4031242374328485,24.08318915758459,5.0990195135927845,14.317821063276353
5710007.0,2024-12-23,10:40:33,1734918033003,1.033855033855034,0.002664002664002796,1389.7435897435896,,,,,,,,,,,,,,,3.1622776601683795,3.605551275463989,12.041594578792296,8.94427190999916,16.278820596099706,13.341664064126334,9.055385138137417,45.0,6.4031242374328485,24.08318915758459,5.0990195135927845,14.317821063276353
5716560.0,2024-12-23,10:40:33,1734918033220,1.0351870351870354,0.001332001332001287,1391.2087912087911,,,,,,,,,,,,,,,3.1622776601683795,3.605551275463989,12.041594578792296,8.94427190999916,16.278820596099706,13.341664064126334,9.055385138137417,45.0,6.4031242374328485,24.08318915758459,5.0990195135927845,14.317821063276353
5723113.0,2024-12-23,10:40:33,1734918033516,1.0351870351870354,0.0,1390.4761904761904,,,,,,,,,,,,,,,3.1622776601683795,3.605551275463989,12.041594578792296,8.94427190999916,16.278820596099706,13.341664064126334,9.055385138137417,45.0,6.4031242374328485,24.08318915758459,5.0990195135927845,14.317821063276353
5729666.0,2024-12-23,10:40:33,1734918033614,1.0360750360750361,0.0008880008880007839,1389.7435897435896,,,,,,,,,,,,,,,3.1622776601683795,3.605551275463989,12.041594578792296,8.94427190999916,16.278820596099706,13.341664064126334,9.055385138137417,45.0,6.4031242374328485,24.08318915758459,5.0990195135927845,14.317821063276353
5736219.0,2024-12-23,10:40:33,1734918033838,1.033855033855034,-0.002220002220002071,1390.4761904761904,,,,,,,,,,,,,,,3.1622776601683795,3.605551275463989,12.041594578792296,8.94427190999916,16.278820596099706,13.341664064126334,9.055385138137417,45.0,6.4031242374328485,24.08318915758459,5.0990195135927845,14.317821063276353
5742772.0,2024-12-23,10:40:34,1734918034021,1.032079032079032,-0.001776001776002012,1391.2087912087911,,,,,,,,,,,,,,,3.1622776601683795,3.605551275463989,12.041594578792296,8.94427190999916,16.278820596099706,13.341664064126334,9.055385138137417,45.0,6.4031242374328485,24.08318915758459,5.0990195135927845,14.317821063276353
5749325.0,2024-12-23,10:40:34,1734918034206,1.0307470307470308,-0.001332001332001287,1392.6739926739926,,,,,,,,,,,,,,,3.1622776601683795,3.605551275463989,12.041594578792296,8.94427190999916,16.278820596099706,13.341664064126334,9.055385138137417,45.0,6.4031242374328485,24.08318915758459,5.0990195135927845,14.317821063276353
5755878.0,2024-12-23,10:40:34,1734918034407,1.0285270285270287,-0.002220002220002071,1391.2087912087911,,,,,,,,,,,,,,,3.1622776601683795,3.605551275463989,12.041594578792296,8.94427190999916,16.278820596099706,13.341664064126334,9.055385138137417,45.0,6.4031242374328485,24.08318915758459,5.0990195135927845,14.317821063276353
5762431.0,2024-12-23,10:40:34,1734918034636,1.0263070263070264,-0.002220002220002293,1391.9413919413919,,,,,,,,,,,,,,,3.1622776601683795,3.605551275463989,12.041594578792296,8.94427190999916,16.278820596099706,13.341664064126334,9.055385138137417,45.0,6.4031242374328485,24.08318915758459,5.0990195135927845,14.317821063276353
5768984.0,2024-12-23,10:40:34,1734918034811,1.0231990231990233,-0.0031080031080030768,1389.7435897435896,,,,,,,,,,,,,,,3.1622776601683795,3.605551275463989,12.041594578792296,8.94427190999916,16.278820596099706,13.341664064126334,9.055385138137417,45.0,6.4031242374328485,24.08318915758459,5.0990195135927845,14.317821063276353
5775537.0,2024-12-23,10:40:35,1734918035034,1.0174270174270172,-0.005772005772006095,1384.6153846153845,,,,,,,,,,,,,,,3.1622776601683795,3.605551275463989,12.041594578792296,8.94427190999916,16.278820596099706,13.341664064126334,9.055385138137417,45.0,6.4031242374328485,24.08318915758459,5.0990195135927845,14.317821063276353
5782090.0,2024-12-23,10:40:35,1734918035196,1.0165390165390165,-0.0008880008880007839,1404.3956043956043,,,,,,,,,,,,,,,3.1622776601683795,3.605551275463989,12.041594578792296,8.94427190999916,16.278820596099706,13.341664064126334,9.055385138137417,45.0,6.4031242374328485,24.08318915758459,5.0990195135927845,14.317821063276353
5788643.0,2024-12-23,10:40:35,1734918035420,1.0138750138750139,-0.002664002664002574,1409.5238095238094,0.1487396,0.015972767,0.23526609,0.051315155,0.22738886,0.1922028,0.12911476,Fear,447,235,482,233,0,1,3.0,4.123105625617661,15.0,15.0,17.69180601295413,13.038404810405298,11.045361017187261,47.07440918375928,20.615528128088304,28.0178514522438,1.0,9.055385138137417
5795196.0,2024-12-23,10:40:35,1734918035596,1.0120990120990119,-0.001776001776002012,1405.8608058608058,0.1013669,0.0056017875,0.10031762,0.03595565,0.4929559,0.25409347,0.009708691,Neutral,402,228,437,224,1,1,4.0,4.123105625617661,14.142135623730951,14.422205101855956,16.401219466856727,12.165525060596439,9.055385138137417,43.93176527297759,22.67156809750927,31.144823004794873,0.0,7.0710678118654755
5801749.0,2024-12-23,10:40:35,1734918035811,1.008991008991009,-0.0031080031080028547,1290.10989010989,0.066422306,0.0023531155,0.068561874,0.016331086,0.6596594,0.17918564,0.007486634,Neutral,354,223,390,218,1,1,5.0,4.47213595499958,12.727922061357855,13.92838827718412,14.317821063276353,12.649110640673518,12.165525060596439,37.33630940518894,19.849433241279208,30.265491900843113,1.0,6.324555320336759
5808302.0,2024-12-23,10:40:36,1734918036025,1.0076590076590075,-0.001332001332001509,1378.7545787545787,0.045976862,0.001353458,0.047961332,0.016280832,0.7516706,0.13121104,0.0055458103,Neutral,336,223,371,217,1,1,4.0,4.47213595499958,13.45362404707371,13.601470508735444,13.601470508735444,13.0,12.165525060596439,35.35533905932738,21.213203435596427,30.4138126514911,1.0,6.324555320336759
5814855.0,2024-12-23,10:40:36,1734918036216,1.0054390054390054,-0.002220002220002071,1404.3956043956043,0.1588281,0.009477011,0.107956864,0.008418362,0.3395028,0.37244716,0.0033697074,Sad,333,224,367,217,0,1,3.1622776601683795,3.605551275463989,13.45362404707371,15.811388300841896,15.811388300841896,14.866068747318506,12.36931687685298,34.132096331752024,21.2602916254693,29.614185789921695,1.4142135623730951,6.324555320336759
5821408.0,2024-12-23,10:40:36,1734918036401,1.0027750027750026,-0.002664002664002796,1390.4761904761904,0.06609653,0.00195493,0.059804894,0.00876277,0.67043793,0.18834002,0.004602889,Neutral,345,219,381,212,1,1,5.0,4.123105625617661,12.727922061357855,14.560219778561036,15.811388300841896,14.317821063276353,12.165525060596439,35.12833614050059,22.02271554554524,31.400636936215164,0.0,9.219544457292887
5827961.0,2024-12-23,10:40:36,1734918036593,1.0076590076590075,0.004884004884004867,1391.9413919413919,0.09507249,0.0040810695,0.085672,0.015567161,0.5547265,0.23830047,0.006580344,Neutral,361,217,399,212,1,1,4.0,4.47213595499958,14.142135623730951,13.601470508735444,16.15549442140351,16.15549442140351,12.36931687685298,35.12833614050059,23.853720883753127,32.14031735997639,0.0,8.06225774829855
5834514.0,2024-12-23,10:40:36,1734918036796,0.9938949938949938,-0.013764013764013705,1391.9413919413919,0.08901461,0.0029130748,0.06551227,0.0064461096,0.59058696,0.24266997,0.002856942,Neutral,372,221,412,218,0,1,3.0,4.123105625617661,14.212670403551895,14.7648230602334,17.08800749063506,15.811388300841896,14.035668847618199,32.55764119219941,25.942243542145693,34.058772731852805,1.0,9.055385138137417
5841067.0,2024-12-23,10:40:36,1734918036993,1.0005550005550006,0.0066600066600067676,1396.3369963369962,0.10890066,0.0045383805,0.07639418,0.009726642,0.513544,0.28406048,0.002835667,Neutral,359,229,401,226,0,0,3.0,4.0,14.212670403551895,16.64331697709324,16.76305461424021,16.55294535724685,14.035668847618199,29.732137494637012,30.463092423455635,35.0,1.0,9.0
5847620.0,2024-12-23,10:40:37,1734918037224,1.0023310023310024,0.0017760017760017899,1396.3369963369962,0.07893717,0.0034684103,0.07266525,0.027291516,0.60030776,0.21136777,0.005962175,Neutral,333,242,378,238,0,1,4.0,4.123105625617661,15.620499351813308,15.652475842498529,17.08800749063506,15.811388300841896,17.029386365926403,36.68787265568828,29.154759474226502,36.124783736376884,0.0,11.045361017187261
5854173.0,2024-12-23,10:40:37,1734918037412,1.0005550005550006,-0.0017760017760017899,1394.139194139194,0.086440064,0.003580276,0.08239711,0.015254879,0.58544,0.21974452,0.007143197,Neutral,310,249,358,244,0,0,4.0,3.1622776601683795,17.804493814764857,17.46424919657298,17.0,13.92838827718412,17.029386365926403,44.27188724235731,30.4138126514911,38.118237105091836,2.23606797749979,8.06225774829855
5860726.0,2024-12-23,10:40:37,1734918037607,0.9885669885669887,-0.011988011988011915,1394.8717948717947,0.09056628,0.0028769076,0.07293869,0.0057089897,0.57877773,0.24517375,0.003957567,Neutral,290,248,337,242,1,1,4.0,4.123105625617661,17.029386365926403,17.88854381999832,17.0,13.92838827718412,16.1245154965971,43.41658669218482,30.4138126514911,38.2099463490856,3.0,7.0710678118654755
5867279.0,2024-12-23,10:40:37,1734918037796,1.0018870018870019,0.013320013320013202,1394.8717948717947,0.14418739,0.006883642,0.099482305,0.006329162,0.37981674,0.36014432,0.0031564415,Neutral,295,243,335,239,0,1,4.0,3.1622776601683795,17.804493814764857,17.88854381999832,17.46424919657298,15.297058540778355,16.1245154965971,40.792156108742276,24.839484696748443,34.132096331752024,0.0,8.246211251235321
5873832.0,2024-12-23,10:40:38,1734918038031,1.0116550116550116,0.009768009768009733,1392.6739926739926,0.14315969,0.008726736,0.11415673,0.013234297,0.37337545,0.34213716,0.005209968,Neutral,306,242,341,240,0,0,3.605551275463989,2.0,15.0,13.892443989449804,15.620499351813308,11.045361017187261,13.038404810405298,43.01162633521314,19.1049731745428,31.064449134018133,1.0,8.0
5880385.0,2024-12-23,10:40:38,1734918038203,1.0316350316350318,0.01998001998002019,1394.139194139194,0.15059207,0.011961337,0.13806045,0.027588919,0.33730453,0.32384485,0.010647791,Neutral,304,239,340,237,1,1,4.123105625617661,3.1622776601683795,15.264337522473747,14.317821063276353,17.029386365926403,12.041594578792296,13.038404810405298,44.64302857109943,19.1049731745428,30.066592756745816,1.0,10.04987562112089
5886938.0,2024-12-23,10:40:38,1734918038400,1.052059052059052,0.02042402042402025,1393.4065934065934,0.13492224,0.007011918,0.11506696,0.009751386,0.43140775,0.29369205,0.008147752,Neutral,295,236,333,234,1,0,4.123105625617661,3.0,15.0,13.416407864998739,17.204650534085253,13.0,13.0,41.48493702538308,19.1049731745428,33.13608305156178,1.4142135623730951,9.055385138137417
5893491.0,2024-12-23,10:40:38,1734918038607,1.068931068931069,0.016872016872016893,1396.3369963369962,0.113999136,0.0058460915,0.118271,0.013828285,0.4807133,0.25297558,0.0143665895,Neutral,291,235,331,232,1,1,5.0990195135927845,4.123105625617661,16.64331697709324,13.92838827718412,16.64331697709324,13.038404810405298,15.033296378372908,42.720018726587654,21.213203435596427,31.144823004794873,1.4142135623730951,10.04987562112089
5900044.0,2024-12-23,10:40:38,1734918038798,1.068931068931069,0.0,1396.3369963369962,0.07624793,0.0024848925,0.068134025,0.0104298955,0.62137043,0.21675594,0.004576949,Neutral,289,233,329,230,1,1,5.0990195135927845,5.0990195135927845,15.0,13.92838827718412,16.1245154965971,13.341664064126334,14.035668847618199,42.20189569201838,21.93171219946131,34.132096331752024,3.0,6.324555320336759
5906597.0,2024-12-23,10:40:39,1734918039003,1.0924630924630925,0.02353202353202355,1397.069597069597,0.0686999,0.0030259278,0.07298687,0.040007897,0.6251866,0.18106812,0.009024598,Neutral,286,231,327,228,1,1,5.0,4.123105625617661,15.620499351813308,14.317821063276353,17.0,14.317821063276353,14.035668847618199,39.81205847478876,21.93171219946131,35.12833614050059,1.4142135623730951,8.06225774829855
5913150.0,2024-12-23,10:40:39,1734918039212,1.101787101787102,0.009324009324009452,1395.6043956043954,0.060195506,0.0022252284,0.061156493,0.02802815,0.6725189,0.16929062,0.0065851193,Neutral,286,230,327,227,1,1,5.0,5.0990195135927845,15.620499351813308,14.317821063276353,16.1245154965971,13.601470508735444,13.038404810405298,39.6232255123179,22.67156809750927,36.124783736376884,2.0,6.082762530298219
5919703.0,2024-12-23,10:40:39,1734918039409,1.1075591075591076,0.005772005772005651,1396.3369963369962,0.11151395,0.0053031677,0.096832246,0.015725667,0.47756788,0.287353,0.0057041673,Neutral,290,231,331,228,1,1,5.0,4.0,16.401219466856727,15.652475842498529,17.0,15.297058540778355,14.035668847618199,41.97618372363071,22.67156809750927,35.22782990761707,2.23606797749979,8.06225774829855
5926256.0,2024-12-23,10:40:39,1734918039596,1.1106671106671107,0.0031080031080030768,1394.8717948717947,0.09924636,0.004761804,0.09238579,0.02267905,0.5171887,0.25691196,0.006826233,Neutral,291,232,332,229,1,1,4.0,3.1622776601683795,16.401219466856727,15.652475842498529,17.0,14.317821063276353,14.035668847618199,41.97618372363071,24.08318915758459,34.132096331752024,1.4142135623730951,8.06225774829855
5932809.0,2024-12-23,10:40:39,1734918039809,1.111999111999112,0.001332001332001287,1394.8717948717947,0.12732734,0.006792596,0.10495424,0.014418512,0.41505718,0.3264536,0.0049964567,Neutral,293,234,332,231,0,1,3.0,3.0,16.401219466856727,16.55294535724685,17.0,14.142135623730951,14.035668847618199,41.0,23.430749027719962,34.132096331752024,1.4142135623730951,8.246211251235321
5939362.0,2024-12-23,10:40:39,1734918039994,1.1124431124431124,0.000444000444000503,1395.6043956043954,0.12556048,0.006473952,0.10279776,0.013722834,0.4209557,0.32565483,0.0048344615,Neutral,294,232,333,230,0,1,3.0,3.1622776601683795,16.64331697709324,15.231546211727817,17.0,15.132745950421556,14.035668847618199,41.773197148410844,21.93171219946131,34.058772731852805,1.4142135623730951,8.06225774829855
